"Inspection date";"ID Code";"Status";"Errors";"Warnings";"Duration (s)";"Review (s)";"Smema (s)";"Operator";"Review status";"Review operator";"Squeegee direction";"Batch";"Lot";"Iteration";"Error type";"Variant";
2025-10-24 22:34:52;2002626811;Good;0;0;36.0;0.0;27.5;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:33:41;E20251024T223410;Good;0;0;59.2;0.0;5.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:32:38;E20251024T223314;Good;0;0;49.2;0.0;8.9;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:31:27;E20251024T223158;Good;0;0;64.4;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:30:16;E20251024T223046;Warn;0;8;45.1;0.0;20.3;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:29:05;2002626816;Good;0;0;28.0;0.0;35.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:27:54;E20251024T222826;Warn;0;11;45.7;0.0;20.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:26:43;2002626818;Warn;0;9;33.3;0.0;30.2;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:25:33;E20251024T222605;Warn;0;3;53.1;0.0;11.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:24:18;E20251024T222454;Warn;0;8;65.2;0.0;3.5;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:23:08;2002626821;Warn;0;4;32.4;0.0;31.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:20:37;2002626822;Warn;0;16;31.5;0.0;112.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:19:35;E20251024T222008;Good;0;0;56.3;0.0;0.9;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:18:56;2002626743;Good;0;0;30.5;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:17:49;E20251024T221819;Good;0;0;60.8;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:16:29;E20251024T221706;Good;0;0;73.9;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:14:48;E20251024T221524;Warn;0;1;89.9;0.0;5.5;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:14:09;2002626979;Good;0;0;28.9;0.0;3.2;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:12:57;E20251024T221325;Good;0;0;65.7;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:11:41;2002626981;Good;0;0;31.5;0.0;37.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:10:48;E20251024T221120;Good;0;0;46.9;0.0;1.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:10:11;2002626983;Warn;0;2;29.7;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:08:54;E20251024T220929;Warn;0;3;70.0;0.0;0.9;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:08:13;2002626735;Good;0;0;34.1;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:07:35;2002626736;Good;0;0;29.7;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:06:58;2002626737;Good;0;0;29.7;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:05:35;E20251024T220604;Good;0;0;76.3;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:04:35;E20251024T220506;Good;0;0;54.2;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 22:01:28;E20251024T220159;Warn;0;2;180.6;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:59:51;E20251024T220024;Good;0;0;90.7;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:58:18;E20251024T215849;Good;0;0;86.5;0.0;1.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:57:40;2002626999;Warn;0;1;30.6;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:56:21;E20251024T215656;Warn;0;8;72.7;0.0;0.9;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:55:45;2002627001;Good;0;0;27.9;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:55:08;2002627002;Warn;0;3;29.7;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:53:25;E20251024T215359;Warn;0;3;97.0;0.0;0.9;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:52:42;2002627004;Good;0;0;35.0;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:50:53;E20251024T215129;Warn;0;1;102.5;0.0;0.9;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:50:12;2002627006;Good;0;0;34.2;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:49:33;2002626969;Warn;0;2;30.5;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:48:54;2002626970;Warn;0;1;31.5;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:48:19;2002626971;Good;0;0;28.0;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:47:12;E20251024T214741;Good;0;0;60.8;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:45:13;E20251024T214545;Good;0;0;112.1;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:41:06;E20251024T214134;Warn;0;1;241.0;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:40:09;2002626975;Good;0;0;31.5;0.0;18.9;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:38:51;2002626976;Good;0;0;32.4;0.0;39.1;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:37:51;E20251024T213820;Good;0;0;34.7;0.0;19.4;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:36:47;2002626978;Good;0;0;35.0;0.0;22.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:35:49;E20251024T213620;Warn;0;3;51.5;0.0;1.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:35:14;2002626985;Warn;0;26;28.0;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:34:19;E20251024T213452;Warn;0;2;48.0;0.0;1.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:33:40;2002626987;Good;0;0;31.5;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:32:34;E20251024T213306;Good;0;0;59.9;0.0;1.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:31:55;2002626989;Good;0;0;31.5;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:30:28;E20251024T213058;Warn;0;4;80.7;0.0;1.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:29:51;2002626991;Good;0;0;29.8;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:29:12;2002626992;Good;0;0;31.5;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:26:50;2002626993;NoGood;19;12;28.0;106.9;1.0;install;Pass;install;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:26:11;2002626994;Good;0;0;31.5;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:24:51;E20251024T212519;NoGood;1;24;66.4;7.4;1.0;install;Pass;install;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:24:09;2002626996;Good;0;0;34.8;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:23:32;2002626997;Warn;0;16;29.8;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:22:14;E20251024T212248;Good;0;0;71.0;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:21:18;E20251024T212146;Warn;0;31;49.5;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:20:09;2002626805;NoGood;4;26;35.9;27.2;0.8;install;Pass;install;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:19:04;E20251024T211939;Warn;0;5;58.7;0.0;1.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:18:20;2002626803;Warn;0;6;35.9;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:16:20;E20251024T211653;Warn;0;8;114.2;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:15:20;E20251024T211553;Warn;0;4;49.6;0.0;4.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:14:23;2002626801;Warn;0;54;35.0;0.0;15.3;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:12:49;2002626799;Good;0;0;32.4;0.0;54.9;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:11:05;2002626794;Warn;0;4;33.2;0.0;64.3;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:10:29;2002626795;Warn;0;1;27.9;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:09:53;2002626796;Good;0;0;28.8;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:08:38;E20251024T210911;Good;0;0;67.9;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:05:43;E20251024T210620;Good;0;0;169.3;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:04:40;E20251024T210507;Warn;0;4;56.9;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:03:50;2002626597;Good;0;0;28.0;0.0;14.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:02:03;E20251024T210238;Good;0;0;100.8;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:01:07;E20251024T210137;Warn;0;24;49.1;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 21:00:05;E20251024T210035;Good;0;0;56.0;0.0;1.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:59:30;2002626601;Warn;0;24;28.0;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:58:12;E20251024T205839;Good;0;0;71.7;0.0;0.9;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:57:29;2002626603;Warn;0;1;35.0;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:55:31;E20251024T205601;Good;0;0;112.1;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:54:27;2002626605;Good;0;0;35.9;0.0;20.4;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:53:30;2002626606;Good;0;0;28.9;0.0;21.5;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:52:33;2002626607;Warn;0;5;29.6;0.0;21.3;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:51:57;2002626608;Good;0;0;28.0;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:50:55;E20251024T205131;Good;0;0;55.6;0.0;0.9;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:50:18;2002626610;Warn;0;1;29.6;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:49:14;E20251024T204945;Good;0;0;58.1;0.0;1.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:48:29;2002626612;Good;0;0;36.7;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:47:44;E20251024T204820;Warn;0;1;39.3;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:46:56;E20251024T204731;Good;0;0;41.4;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:44:49;E20251024T204520;Warn;0;2;120.1;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:43:07;2002626616;Warn;0;6;34.1;0.0;61.3;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:42:10;2002626617;Warn;0;5;35.1;0.0;15.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:41:27;2002626538;Good;0;0;28.8;0.0;7.2;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:40:51;2002626539;Good;0;0;28.0;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:39:36;E20251024T204006;Warn;0;11;68.8;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:38:20;E20251024T203853;Warn;0;27;69.5;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:37:11;2002626542;NoGood;1;25;30.7;31.8;0.9;install;Pass;install;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:36:35;2002626543;Good;0;0;28.8;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:35:58;2002626544;Warn;0;2;29.8;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:35:14;E20251024T203548;Good;0;0;37.5;0.0;1.5;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:33:40;2002626546;Good;0;0;28.0;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:32:11;E20251024T203243;Warn;0;5;82.5;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:31:14;2002626548;Warn;0;9;28.0;0.0;22.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:30:27;2002626549;Warn;0;10;28.8;0.0;11.1;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:28:59;E20251024T202929;Warn;0;1;81.5;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:27:55;2002626499;Warn;0;13;28.8;0.0;28.1;install;-;-;FRONT_TO_REAR;wo2126565;;2;PE_NO_INFO;;
2025-10-24 20:26:58;E20251024T202731;Good;0;0;41.8;0.0;9.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:24:48;2002626552;Good;0;0;30.6;0.0;93.1;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:22:09;2002626553;Good;0;0;32.3;0.0;119.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:21:09;2002626554;Good;0;0;33.2;0.0;20.3;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:20:13;2002626555;Good;0;0;36.0;0.0;13.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:19:28;2002626520;Good;0;0;37.1;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:18:15;2002626595;Good;0;0;36.9;0.0;29.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:17:30;2002626507;Good;0;0;36.9;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:16:48;2002626508;Good;0;0;35.0;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:15:20;E20251024T201554;Good;0;0;81.1;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:12:36;E20251024T201306;Good;0;0;158.2;0.0;1.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:11:54;2002626511;Warn;0;7;34.1;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:11:13;2002626512;Good;0;0;34.2;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:08:58;2002626513;Warn;0;1;29.7;0.0;98.3;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:07:59;2002626514;Good;0;0;29.7;0.0;22.4;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:07:15;2002626515;Good;0;0;36.0;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:06:32;2002626516;Warn;0;5;35.8;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:05:05;E20251024T200536;Good;0;0;80.3;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:04:04;2002626532;Good;0;0;31.5;0.0;23.1;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:03:07;2002626533;Good;0;0;29.7;0.0;21.0;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:02:09;2002626534;Good;0;0;36.2;0.0;14.2;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 20:01:06;2002626535;Good;0;0;36.0;0.0;21.2;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:59:58;2002626536;Good;0;0;28.0;0.0;32.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:59:00;2002626537;Good;0;0;37.0;0.0;14.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:58:15;2002626487;Good;0;0;36.8;0.0;15.0;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:57:21;2002626488;Warn;0;25;32.5;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:56:42;2002626489;Good;0;0;31.4;0.0;19.4;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:55:48;2002626490;Warn;0;1;27.9;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:55:11;2002626491;Warn;0;1;29.8;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:54:34;2002626492;Warn;0;10;29.7;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:53:55;2002626493;Warn;0;2;31.4;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:53:12;2002626497;Warn;0;2;35.0;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:52:28;E20251024T195303;Warn;0;2;37.5;0.0;0.9;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:50:09;2002626499;NoGood;2296;211;35.0;97.6;782.4;install;NoGood operator;install;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:36:23;2002626500;Warn;0;10;36.9;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:35:43;2002626501;Good;0;0;33.3;0.0;0.6;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:34:33;2002626502;NoGood;2;22;35.0;15.5;13.7;install;Pass;install;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:33:49;2002626506;Good;0;0;36.9;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;2;PE_NO_INFO;;
2025-10-24 19:33:07;2002626503;Warn;0;4;34.2;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:32:28;2002626504;Warn;0;6;31.5;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:31:49;2002626505;Warn;0;10;31.5;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:29:39;2002626506;NoGood;6;21;32.4;91.2;977.2;install;NoGood operator;install;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:12:47;2002626581;Good;0;0;28.0;0.0;0.8;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:12:08;2002626582;Good;0;0;31.4;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:11:33;2002626583;Good;0;0;27.9;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:10:48;2002626584;Warn;0;1;37.0;0.0;0.7;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:10:07;2002626585;Good;0;0;33.3;0.0;0.7;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:09:26;2002626586;Good;0;0;34.1;0.0;61.2;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:07:49;2002626587;Good;0;0;28.9;0.0;0.6;install;-;-;REAR_TO_FRONT;wo2126565;;1;PE_NO_INFO;;
2025-10-24 19:05:02;E20251024T190531;Warn;0;1;160.6;0.0;0.8;install;-;-;FRONT_TO_REAR;wo2126565;;1;PE_NO_INFO;;
